trip_duration_sec,trip_duration_min,trip_duration_hr,distance_traveled_Km,KPH,wait_time_cost,distance_cost,fare_w_flag,tip,miscellaneous_fees,total_fare_new,num_of_passengers,surge_applied
1647,27.45,0.4575,5.18,11.32240437,10.95,8.05,21.7,42,6.3,70,1,FALSE
656,10.93,0.182166667,3.06,16.79780421,4.36,4.75,11.81,11,34.38,57.19,2,TRUE
925,15.42,0.257,4.57,17.78210117,6.15,7.1,15.95,18,26.7,60.65,1,TRUE
188,3.13,5.22E-02,0.76,14.5686901,1.25,1.18,5.13,18,2.7,25.83,1,FALSE
1419,23.65,0.394166667,6.82,17.30232558,9.43,10.59,22.72,0,6,28.72,1,FALSE
3923,65.38,1.089666667,10.72,9.837870909,26.08,16.65,45.43,0,6,51.43,1,FALSE
497,8.28,0.138,1.71,12.39130435,3.3,2.66,8.66,12,5.7,26.36,1,FALSE
318,5.3,8.83E-02,1.06,12,2.11,1.65,6.46,0,13.5,19.96,1,FALSE
1616,26.93,0.448833333,3.32,7.396955069,10.74,5.16,18.6,0,26.63,45.23,1,TRUE
355,5.92,9.87E-02,2.04,20.67567568,2.36,3.17,8.23,0,26.63,34.86,6,TRUE
860,14.33,0.238833333,3.17,13.27285415,5.72,4.92,13.34,8,5.5,26.84,1,FALSE
720,12,0.2,3.85,19.25,4.79,5.98,13.47,22,13.63,49.1,1,FALSE
667,11.12,0.185333333,4.44,23.95683453,4.43,6.9,14.03,0,6,20.03,1,FALSE
157,2.62,4.37E-02,0.5,11.45038168,1.04,0.78,4.52,0,26.63,31.15,1,TRUE
852,14.2,0.236666667,4.38,18.50704225,5.66,6.8,15.16,24,34.2,73.36,1,TRUE
213,3.55,5.92E-02,0.89,15.04225352,1.42,1.38,5.5,13,9.8,28.3,1,FALSE
426,7.1,0.118333333,2.46,20.78873239,2.83,3.82,9.35,16,9.35,34.7,1,FALSE
1580,26.33,0.438833333,11.81,26.91226738,10.51,18.35,31.56,0,6,37.56,1,FALSE
512,8.53,0.142166667,4.46,31.37162954,3.4,6.93,13.03,22,9.88,44.91,1,FALSE
1211,20.18,0.336333333,13.12,39.00891972,8.05,20.38,31.13,50,55.15,136.28,1,FALSE
2607,43.45,0.724166667,20.74,28.63981588,17.33,32.22,52.25,15,26.63,93.88,1,TRUE
490,8.17,0.136166667,2.9,21.29742962,3.26,4.5,10.46,19,30.13,59.59,1,TRUE
289,4.82,0.080333333,1.72,21.41078838,1.92,2.67,7.29,24,9.75,41.04,1,FALSE
1467,24.45,0.4075,6.29,15.43558282,9.75,9.77,22.22,0,6,28.22,2,FALSE
644,10.73,0.178833333,6.1,34.10997204,4.28,9.48,16.46,11,13.6,41.06,1,FALSE
552,9.2,0.153333333,2.59,16.89130435,3.67,4.02,10.39,0,6,16.39,1,FALSE
935,15.58,0.259666667,9.08,34.96790757,6.22,14.11,23.03,33,26.7,82.73,2,TRUE
1374,22.9,0.381666667,4.41,11.55458515,9.14,6.85,18.69,39,33.67,91.36,1,TRUE
164,2.73,4.55E-02,0.87,19.12087912,1.09,1.35,5.14,10,9.65,24.79,1,FALSE
806,13.43,0.223833333,5.12,22.87416232,5.36,7.95,16.01,38,22.38,76.39,2,TRUE
513,8.55,0.1425,3.54,24.84210526,3.41,5.5,11.61,29,30.63,71.24,2,TRUE
526,8.77,0.146166667,3.43,23.4663626,3.5,5.33,11.53,15,9.45,35.98,1,FALSE
892,14.87,0.247833333,6.58,26.55010087,5.93,10.22,18.85,0,6,24.85,1,FALSE
3201,53.35,0.889166667,9.7,10.90909091,21.28,15.07,39.05,83,27.02,149.07,1,TRUE
480,8,0.133333333,3.32,24.9,3.19,5.16,11.05,0,26.63,37.68,1,TRUE
460,7.67,0.127833333,5.49,42.94654498,3.06,8.53,14.29,19,9.95,43.24,1,FALSE
44,0.73,1.22E-02,0.42,34.52054795,0.29,0.65,3.64,38,2.35,43.99,1,FALSE
537,8.95,0.149166667,1.3,8.715083799,3.57,2.02,8.29,0,2.25,10.54,1,FALSE
844,14.07,0.2345,6.23,26.56716418,5.61,9.68,17.99,0,30.38,48.37,1,TRUE
321,5.35,8.92E-02,1.93,21.64485981,2.13,3,7.83,15,6,28.83,1,FALSE
427,7.12,0.118666667,2.74,23.08988764,2.84,4.26,9.8,17,29.95,56.75,1,TRUE
577,9.62,0.160333333,1.95,12.16216216,3.84,3.03,9.57,13,6.2,28.77,1,FALSE
329,5.48,9.13E-02,1.95,21.35036496,2.19,3.03,7.92,0,6,13.92,1,FALSE
527,8.78,0.146333333,3.09,21.11617312,3.5,4.8,11,15,13.5,39.5,1,FALSE
1414,23.57,0.392833333,7.08,18.02291048,9.4,11,23.1,8,5.5,36.6,1,FALSE
670,11.17,0.186166667,2.59,13.912265,4.45,4.02,11.17,15,5.7,31.87,1,FALSE
368,6.13,0.102166667,1.26,12.33278956,2.45,1.96,7.11,0,6,13.11,1,FALSE
1766,29.43,0.4905,8.69,17.7166157,11.74,13.5,27.94,39,26.63,93.57,1,TRUE
1200,20,0.333333333,14.55,43.65,7.98,22.6,33.28,0,9.75,43.03,1,FALSE
922,15.37,0.256166667,3.06,11.94534808,6.13,4.75,13.58,23,26.2,62.78,1,TRUE
1101,18.35,0.305833333,6.12,20.01089918,7.32,9.51,19.53,0,6,25.53,3,FALSE
325,5.42,9.03E-02,2.46,27.23247232,2.16,3.82,8.68,15,9.38,33.06,1,FALSE
1072,17.87,0.297833333,3.75,12.59093453,7.13,5.83,15.66,17,26.27,58.93,2,TRUE
1210,20.17,0.336166667,4.84,14.39762023,8.05,7.52,18.27,19,33.88,71.15,1,TRUE
333,5.55,9.25E-02,0.87,9.405405405,2.21,1.35,6.26,0,13.5,19.76,1,FALSE
427,7.12,0.118666667,1.54,12.97752809,2.84,2.39,7.93,0,2.25,10.18,1,FALSE
693,11.55,0.1925,2.66,13.81818182,4.61,4.13,11.44,15,5.7,32.14,1,FALSE
2830,47.17,0.786166667,14.87,18.91456434,18.82,23.1,44.62,38,1.75,84.37,1,FALSE
846,14.1,0.235,5.63,23.95744681,5.63,8.75,17.08,33,9.75,59.83,1,FALSE
1158,19.3,0.321666667,3.88,12.06217617,7.7,6.03,16.43,0,26.63,43.06,1,TRUE
157,2.62,4.37E-02,0.89,20.38167939,1.04,1.38,5.12,9,6,20.12,1,FALSE
2157,35.95,0.599166667,13.05,21.78025035,14.34,20.27,37.31,0,26.63,63.94,1,TRUE
674,11.23,0.187166667,2.12,11.32680321,4.48,3.29,10.47,24,13.8,48.27,1,FALSE
523,8.72,0.145333333,1.43,9.839449541,3.48,2.22,8.4,0,6,14.4,1,FALSE
874,14.57,0.242833333,4.28,17.62525738,5.81,6.65,15.16,0,13.5,28.66,1,FALSE
951,15.85,0.264166667,4.36,16.50473186,6.32,6.77,15.79,0,26.63,42.42,1,TRUE
566,9.43,0.157166667,3.2,20.36055143,3.76,4.97,11.43,15,5.7,32.13,1,FALSE
2464,41.07,0.6845,20.76,30.32870709,16.38,32.25,51.33,0,88.5,139.83,1,FALSE
643,10.72,0.178666667,2.49,13.93656716,4.28,3.87,10.85,17,6.4,34.25,1,FALSE
929,15.48,0.258,2.96,11.47286822,6.18,4.6,13.48,22,26.45,61.93,1,TRUE
396,6.6,0.11,2.57,23.36363636,2.63,3.99,9.32,0,6,15.32,1,FALSE
987,16.45,0.274166667,4.76,17.36170213,6.56,7.39,16.65,25,26.45,68.1,1,TRUE
753,12.55,0.209166667,3.59,17.16334661,5.01,5.58,13.29,18,6.45,37.74,1,FALSE
396,6.6,0.11,2.69,24.45454545,2.63,4.18,9.51,12,5.7,27.21,1,FALSE
2222,37.03,0.617166667,27.7,44.88252768,14.77,43.03,60.5,109,75.65,245.15,1,TRUE
966,16.1,0.268333333,2.95,10.99378882,6.42,4.58,13.7,19,13.7,46.4,1,FALSE
1101,18.35,0.305833333,7.18,23.47683924,7.32,11.15,21.17,27,6.45,54.62,1,FALSE
842,14.03,0.233833333,3.22,13.7704918,5.6,5,13.3,8,34.38,55.68,1,TRUE
718,11.97,0.1995,2.32,11.62907268,4.77,3.6,11.07,15,5.7,31.77,1,FALSE
332,5.53,9.22E-02,2.41,26.1482821,2.21,3.74,8.65,10,6.5,25.15,1,FALSE
657,10.95,0.1825,3.2,17.53424658,4.37,4.97,12.04,0,6,18.04,1,FALSE
353,5.88,9.80E-02,2.24,22.85714286,2.35,3.48,8.53,0,6,14.53,1,FALSE
3168,52.8,0.88,8.82,10.02272727,21.06,13.7,37.46,0,13.5,50.96,2,FALSE
963,16.05,0.2675,8.05,30.09345794,6.4,12.51,21.61,32,26.95,80.56,1,TRUE
1142,19.03,0.317166667,17.09,53.88334209,7.59,26.55,36.84,38,9.25,84.09,1,FALSE
1472,24.53,0.408833333,9.24,22.60089686,9.79,14.35,26.84,8,13.9,48.74,1,FALSE
549,9.15,0.1525,2.25,14.75409836,3.65,3.5,9.85,15,13.13,37.98,1,FALSE
1044,17.4,0.29,4.09,14.10344828,6.94,6.35,15.99,22,13.7,51.69,1,FALSE
697,11.62,0.193666667,3.09,15.95524957,4.63,4.8,12.13,0,6,18.13,1,FALSE
2831,47.18,0.786333333,14.81,18.8342518,18.82,23.01,44.53,15,34.13,93.66,3,TRUE
4824,80.4,1.34,15.02,11.20895522,32.07,23.33,58.1,0,6,64.1,1,FALSE
755,12.58,0.209666667,2.03,9.682034976,5.02,3.15,10.87,25,34.55,70.42,1,TRUE
930,15.5,0.258333333,2.86,11.07096774,6.18,4.44,13.32,0,6,19.32,1,FALSE
533,8.88,0.148,2.35,15.87837838,3.54,3.65,9.89,12,6.45,28.34,1,FALSE
340,5.67,9.45E-02,1.66,17.56613757,2.26,2.58,7.54,18,26.55,52.09,1,TRUE
404,6.73,0.112166667,1.43,12.74888559,2.69,2.22,7.61,0,9.75,17.36,5,FALSE
845,14.08,0.234666667,4.46,19.00568182,5.62,6.93,15.25,30,9.68,54.93,1,FALSE
1867,31.12,0.518666667,7.79,15.01928021,12.41,12.1,27.21,26,34.38,87.59,1,TRUE
645,10.75,0.179166667,3.06,17.07906977,4.29,4.75,11.74,15,5.7,32.44,1,FALSE
521,8.68,0.144666667,1.74,12.02764977,3.46,2.7,8.86,0,9.75,18.61,1,FALSE
679,11.32,0.188666667,2.22,11.76678445,4.51,3.45,10.66,14,5.95,30.61,1,FALSE
1200,20,0.333333333,5.09,15.27,7.98,7.91,18.59,15,26.63,60.22,1,TRUE
404,6.73,0.112166667,1.92,17.11738484,2.69,2.98,8.37,0,13.5,21.87,1,FALSE
1575,26.25,0.4375,8.87,20.27428571,10.47,13.78,26.95,0,13.5,40.45,1,FALSE
625,10.42,0.173666667,2.43,13.99232246,4.16,3.77,10.63,0,6,16.63,1,FALSE
997,16.62,0.277,7.89,28.48375451,6.63,12.26,21.59,15,34.13,70.72,1,TRUE
112,1.87,3.12E-02,1.11,35.61497326,0.74,1.72,5.16,9,13.2,27.36,1,FALSE
78,1.3,2.17E-02,0.48,22.15384615,0.52,0.75,3.97,0,13.5,17.47,1,FALSE
477,7.95,0.1325,0.98,7.396226415,3.17,1.52,7.39,8,5.5,20.89,3,FALSE
375,6.25,0.104166667,1.16,11.136,2.49,1.8,6.99,0,26.63,33.62,1,TRUE
604,10.07,0.167833333,2.54,15.13406157,4.02,3.95,10.67,14,5.95,30.62,1,FALSE
895,14.92,0.248666667,10.99,44.19571046,5.95,17.07,25.72,75,62.63,163.35,1,FALSE
755,12.58,0.209666667,2.22,10.58823529,5.02,3.45,11.17,15,6.45,32.62,1,FALSE
248,4.13,0.068833333,1.01,14.67312349,1.65,1.57,5.92,0,13.5,19.42,1,FALSE
953,15.88,0.264666667,4.99,18.85390428,6.34,7.75,16.79,0,6,22.79,2,FALSE
399,6.65,0.110833333,2.09,18.85714286,2.65,3.25,8.6,13,13.7,35.3,2,FALSE
823,13.72,0.228666667,4.6,20.11661808,5.47,7.15,15.32,18,10.2,43.52,2,FALSE
230,3.83,6.38E-02,0.69,10.80939948,1.53,1.07,5.3,0,6,11.3,1,FALSE
956,15.93,0.2655,3.25,12.24105461,6.36,5.05,14.11,15,6,35.11,1,FALSE
1736,28.93,0.482166667,15.55,32.25025925,11.54,24.16,38.4,62,75.4,175.8,1,TRUE
904,15.07,0.251166667,6.15,24.48573324,6.01,9.55,18.26,34,26.45,78.71,1,TRUE
383,6.38,0.106333333,1.27,11.94357367,2.55,1.97,7.22,0,13.5,20.72,1,FALSE
3051,50.85,0.8475,24.38,28.76696165,20.29,37.87,60.86,0,2.25,63.11,1,FALSE
276,4.6,7.67E-02,1.19,15.52173913,1.84,1.85,6.39,0,6,12.39,1,FALSE
844,14.07,0.2345,3.69,15.73560768,5.61,5.73,14.04,18,6.45,38.49,1,FALSE
387,6.45,0.1075,2.19,20.37209302,2.57,3.4,8.67,19,9.43,37.1,1,FALSE
1551,25.85,0.430833333,8.45,19.6131528,10.31,13.13,26.14,0,6,32.14,1,FALSE
696,11.6,0.193333333,2.86,14.79310345,4.63,4.44,11.77,15,6,32.77,2,FALSE
702,11.7,0.195,2.35,12.05128205,4.67,3.65,11.02,0,6,17.02,1,FALSE
1238,20.63,0.343833333,11.78,34.26078526,8.23,18.3,29.23,0,13.5,42.73,1,FALSE
435,7.25,0.120833333,1.96,16.22068966,2.89,3.04,8.63,12,5.7,26.33,1,FALSE
805,13.42,0.223666667,4.49,20.07451565,5.35,6.97,15.02,0,34.13,49.15,3,TRUE
775,12.92,0.215333333,3.06,14.21052632,5.15,4.75,12.6,0,6,18.6,1,FALSE
359,5.98,9.97E-02,1.45,14.54849498,2.39,2.25,7.34,5,6.25,18.59,1,FALSE
983,16.38,0.273,3.06,11.20879121,6.54,4.75,13.99,19,6.2,39.19,1,FALSE
2054,34.23,0.5705,13.21,23.15512708,13.66,20.52,36.88,38,75.25,150.13,6,TRUE
1947,32.45,0.540833333,11.27,20.83821263,12.95,17.51,33.16,60,9.75,102.91,1,FALSE
1108,18.47,0.307833333,3.38,10.97996751,7.37,5.25,15.32,25,26.45,66.77,1,TRUE
1056,17.6,0.293333333,8.45,28.80681818,7.02,13.13,22.85,29,5.95,57.8,1,FALSE
650,10.83,0.1805,2.41,13.35180055,4.32,3.74,10.76,15,5.7,31.46,1,FALSE
514,8.57,0.142833333,1.83,12.81213536,3.42,2.84,8.96,0,6,14.96,6,FALSE
773,12.88,0.214666667,2.82,13.13664596,5.14,4.38,12.22,22,33.95,68.17,1,TRUE
425,7.08,0.118,2.74,23.22033898,2.83,4.26,9.79,0,6,15.79,1,FALSE
640,10.67,0.177833333,3.56,20.01874414,4.26,5.53,12.49,22,13.63,48.12,1,FALSE
671,11.18,0.186333333,4.04,21.68157424,4.46,6.28,13.44,22,30.2,65.64,1,TRUE
813,13.55,0.225833333,3.67,16.25092251,5.41,5.7,13.81,18,6.45,38.26,1,FALSE
307,5.12,0.085333333,1.08,12.65625,2.04,1.68,6.42,0,6,12.42,1,FALSE
364,6.07,0.101166667,2.09,20.65897858,2.42,3.25,8.37,11,5.88,25.25,1,FALSE
690,11.5,0.191666667,2.22,11.5826087,4.59,3.45,10.74,0,6,16.74,1,FALSE
3551,59.18,0.986333333,20.84,21.12875972,23.61,32.37,58.68,73,20.83,152.51,1,FALSE
1869,31.15,0.519166667,5.78,11.13322632,12.43,8.98,24.11,0,26.63,50.74,1,TRUE
1274,21.23,0.353833333,4.55,12.85916156,8.47,7.07,18.24,22,27.13,67.37,1,TRUE
928,15.47,0.257833333,5.25,20.36199095,6.17,8.16,17.03,21,6,44.03,1,FALSE
1732,28.87,0.481166667,12.91,26.83062002,11.52,20.05,34.27,0,58.88,93.15,1,FALSE
960,16,0.266666667,5.55,20.8125,6.38,8.62,17.7,24,13.2,54.9,1,FALSE
449,7.48,0.124666667,2.22,17.80748663,2.99,3.45,9.14,0,6,15.14,1,FALSE
2,3.00E-02,5.00E-04,5.00E-02,100,0.01,8.00E-02,2.79,30,2.7,35.49,1,FALSE
606,10.1,0.168333333,2.54,15.08910891,4.03,3.95,10.68,0,2.25,12.93,1,FALSE
426,7.1,0.118333333,1.45,12.25352113,2.83,2.25,7.78,12,13.88,33.66,1,FALSE
583,9.72,0.162,5.05,31.17283951,3.88,7.84,14.42,0,30.38,44.8,1,TRUE
1869,31.15,0.519166667,15.45,29.75922953,12.43,24,39.13,53,26.88,119.01,2,TRUE
289,4.82,0.080333333,1.3,16.18257261,1.92,2.02,6.64,15,6,27.64,1,FALSE
280,4.67,7.78E-02,1.59,20.42826552,1.86,2.47,7.03,0,6,13.03,2,FALSE
753,12.55,0.209166667,3.4,16.25498008,5.01,5.28,12.99,0,6,18.99,1,FALSE
2010,33.5,0.558333333,5.94,10.63880597,13.36,9.23,25.29,0,26.63,51.92,1,TRUE
352,5.87,9.78E-02,1.38,14.10562181,2.34,2.14,7.18,0,13.5,20.68,1,FALSE
1056,17.6,0.293333333,5.2,17.72727273,7.02,8.08,17.8,26,26.95,70.75,1,TRUE
806,13.43,0.223833333,2.8,12.50930752,5.36,4.35,12.41,0,13.5,25.91,1,FALSE
892,14.87,0.247833333,3.06,12.3470074,5.93,4.75,13.38,15,6,34.38,1,FALSE
400,6.67,0.111166667,1.42,12.77361319,2.66,2.21,7.57,0,26.63,34.2,1,TRUE
485,8.08,0.134666667,2.17,16.11386139,3.22,3.37,9.29,0,9.75,19.04,1,FALSE
1250,20.83,0.347166667,6.28,18.08929429,8.31,9.76,20.77,23,26.2,69.97,1,TRUE
1689,28.15,0.469166667,6.18,13.1722913,11.23,9.6,23.53,11,26.88,61.41,1,TRUE
1483,24.72,0.412,5.31,12.88834951,9.86,8.25,20.81,47,26.88,94.69,1,TRUE
589,9.82,0.163666667,1.96,11.97556008,3.92,3.04,9.66,0,13.5,23.16,1,FALSE
2676,44.6,0.743333333,29.26,39.3632287,17.79,45.45,65.94,89,55.15,210.09,1,FALSE
624,10.4,0.173333333,2.88,16.61538462,4.15,4.47,11.32,0,6,17.32,1,FALSE
605,10.08,0.168,1.98,11.78571429,4.02,3.08,9.8,0,6,15.8,2,FALSE
476,7.93,0.132166667,2.03,15.3593947,3.16,3.15,9.01,12,5.7,26.71,1,FALSE
484,8.07,0.1345,4.1,30.48327138,3.22,6.37,12.29,25,30.8,68.09,1,TRUE
505,8.42,0.140333333,1.3,9.263657957,3.36,2.02,8.08,0,6,14.08,1,FALSE
216,3.6,6.00E-02,1,16.66666667,1.44,1.55,5.69,15,9.75,30.44,1,FALSE
749,12.48,0.208,4.84,23.26923077,4.98,7.52,15.2,34,26.52,75.72,1,TRUE
2662,44.37,0.7395,19.92,26.93711968,17.7,30.94,51.34,0,6,57.34,1,FALSE
1067,17.78,0.296333333,5.54,18.6951631,7.09,8.61,18.4,36,33.83,88.23,1,TRUE
596,9.93,0.1655,3.59,21.6918429,3.96,5.58,12.24,20,26.2,58.44,1,TRUE
410,6.83,0.113833333,2.25,19.76573939,2.73,3.5,8.93,15,5.63,29.56,1,FALSE
1530,25.5,0.425,6.29,14.8,10.17,9.77,22.64,0,2.25,24.89,1,FALSE
983,16.38,0.273,3.19,11.68498168,6.54,4.96,14.2,25,13.4,52.6,1,FALSE
1056,17.6,0.293333333,4.43,15.10227273,7.02,6.88,16.6,21,5.7,43.3,1,FALSE
191,3.18,5.30E-02,1.13,21.32075472,1.27,1.76,5.73,9,9.38,24.11,1,FALSE
366,6.1,0.101666667,2.83,27.83606557,2.43,4.4,9.53,11,30.17,50.7,1,TRUE
789,13.15,0.219166667,3.91,17.84030418,5.25,6.07,14.02,0,9.75,23.77,1,FALSE
2226,37.1,0.618333333,10.8,17.46630728,14.8,16.78,34.28,35,27.1,96.38,1,TRUE
1124,18.73,0.312166667,5.66,18.1313401,7.47,8.79,18.96,27,26.7,72.66,3,TRUE
305,5.08,8.47E-02,1.59,18.77952756,2.03,2.47,7.2,11,9.7,27.9,1,FALSE
552,9.2,0.153333333,2.48,16.17391304,3.67,3.85,10.22,13,6.2,29.42,1,FALSE
392,6.53,0.108833333,4.51,41.43950995,2.61,7.01,12.32,28,26.75,67.07,1,TRUE
1034,17.23,0.287166667,7.08,24.65467208,6.88,11,20.58,32,6.25,58.83,1,FALSE
497,8.28,0.138,2.45,17.75362319,3.3,3.81,9.81,16,5.6,31.41,1,FALSE
438,7.3,0.121666667,4.39,36.08219178,2.91,6.82,12.43,15,26.33,53.76,2,TRUE
300,5,8.33E-02,1.93,23.16,1.99,3,7.69,10,9.95,27.64,1,FALSE
930,15.5,0.258333333,5.54,21.44516129,6.18,8.61,17.49,0,26.63,44.12,1,TRUE
738,12.3,0.205,2.35,11.46341463,4.91,3.65,11.26,0,6,17.26,1,FALSE
2366,39.43,0.657166667,11.18,17.01242709,15.73,17.37,35.8,0,6,41.8,1,FALSE
66,1.1,1.83E-02,0.48,26.18181818,0.44,0.75,3.89,8,1.75,13.64,1,FALSE
250,4.17,6.95E-02,1.35,19.42446043,1.66,2.1,6.46,13,6.05,25.51,1,FALSE
761,12.68,0.211333333,2.96,14.00630915,5.06,4.6,12.36,27,9.3,48.66,1,FALSE
1236,20.6,0.343333333,4.62,13.45631068,8.22,7.18,18.1,0,26.63,44.73,1,TRUE
2384,39.73,0.662166667,18.99,28.67858042,15.85,29.5,48.05,0,13.5,61.55,1,FALSE
2443,40.72,0.678666667,28.87,42.53929273,16.24,44.85,63.79,50,51.47,165.26,1,FALSE
356,5.93,9.88E-02,1.4,14.16526138,2.37,2.17,7.24,0,6,13.24,1,FALSE
147,2.45,0.040833333,1.4,34.28571429,0.98,2.17,5.85,9,9.45,24.3,1,FALSE
596,9.93,0.1655,3.22,19.45619335,3.96,5,11.66,0,6,17.66,1,FALSE
13,0.22,3.67E-03,0.13,35.45454545,9.00E-02,0.2,2.99,0,6,8.99,6,FALSE
565,9.42,0.157,2.25,14.33121019,3.76,3.5,9.96,7,13.85,30.81,2,FALSE
755,12.58,0.209666667,3.51,16.74085851,5.02,5.45,13.17,22,9.88,45.05,1,FALSE
420,7,0.116666667,1.53,13.11428571,2.79,2.38,7.87,11,5.95,24.82,1,FALSE
238,3.97,6.62E-02,1.29,19.49622166,1.58,2,6.28,10,6.5,22.78,2,FALSE
707,11.78,0.196333333,2.3,11.7147708,4.7,3.57,10.97,0,9.75,20.72,5,FALSE
353,5.88,9.80E-02,1.72,17.55102041,2.35,2.67,7.72,21,33.83,62.55,1,TRUE
1628,27.13,0.452166667,4.31,9.531883524,10.82,6.7,20.22,15,26.63,61.85,1,TRUE
4373,72.88,1.214666667,29,23.87486279,29.08,45.05,76.83,30,2.25,109.08,1,FALSE
420,7,0.116666667,1.63,13.97142857,2.79,2.53,8.02,0,6,14.02,1,FALSE
1249,20.82,0.347,5.6,16.13832853,8.3,8.7,19.7,0,26.63,46.33,1,TRUE
1144,19.07,0.317833333,5.34,16.80125852,7.61,8.3,18.61,28,26.45,73.06,2,TRUE
388,6.47,0.107833333,1.45,13.44667697,2.58,2.25,7.53,0,6,13.53,1,FALSE
379,6.32,0.105333333,1.79,16.99367089,2.52,2.78,8,0,6,14,1,FALSE
264,4.4,7.33E-02,0.97,13.22727273,1.76,1.51,5.97,32,5.5,43.47,1,FALSE
1840,30.67,0.511166667,11.91,23.29964134,12.23,18.5,33.43,60,26.63,120.06,1,TRUE
2646,44.1,0.735,22.4,30.47619048,17.59,34.8,55.09,0,6,61.09,1,FALSE
2929,48.82,0.813666667,8.77,10.77836952,19.47,13.62,35.79,0,9.75,45.54,1,FALSE
223,3.72,6.20E-02,1.45,23.38709677,1.48,2.25,6.43,10,13.63,30.06,1,FALSE
501,8.35,0.139166667,2.32,16.67065868,3.33,3.6,9.63,0,6,15.63,1,FALSE
77,1.28,2.13E-02,0.16,7.5,0.51,0.25,3.46,0,9.75,13.21,1,FALSE
469,7.82,0.130333333,2.77,21.25319693,3.12,4.3,10.12,0,13.5,23.62,1,FALSE
755,12.58,0.209666667,1.74,8.298887122,5.02,2.7,10.42,16,13.7,40.12,1,FALSE
652,10.87,0.181166667,1.82,10.04599816,4.34,2.83,9.87,17,6.4,33.27,1,FALSE
1070,17.83,0.297166667,4.43,14.90745934,7.11,6.88,16.69,28,33.95,78.64,1,TRUE
384,6.4,0.106666667,1.67,15.65625,2.55,2.59,7.84,10,6.2,24.04,1,FALSE
694,11.57,0.192833333,2.88,14.93517718,4.61,4.47,11.78,24,26.17,61.95,1,TRUE
1541,25.68,0.428,8.55,19.97663551,10.25,13.28,26.23,8,26.13,60.36,1,TRUE
846,14.1,0.235,3.03,12.89361702,5.63,4.71,13.04,11,6.25,30.29,1,FALSE
427,7.12,0.118666667,1.46,12.30337079,2.84,2.27,7.81,11,5.95,24.76,1,FALSE
354,5.9,9.83E-02,1.38,14.03389831,2.35,2.14,7.19,0,13.5,20.69,6,FALSE
1123,18.72,0.312,5.39,17.27564103,7.47,8.37,18.54,27,26.7,72.24,1,TRUE
761,12.68,0.211333333,3.07,14.52681388,5.06,4.77,12.53,20,6.25,38.78,1,FALSE
1344,22.4,0.373333333,28.97,77.59821429,8.94,45,56.64,0,2.25,58.89,5,FALSE
629,10.48,0.174666667,4.86,27.82442748,4.18,7.55,14.43,19,9.95,43.38,1,FALSE
1742,29.03,0.483833333,3.69,7.626593179,11.58,5.73,20.01,27,6.45,53.46,1,FALSE
234,3.9,6.50E-02,0.98,15.07692308,1.56,1.52,5.78,8,5.5,19.28,1,FALSE
180,3,5.00E-02,0.98,19.6,1.2,1.52,5.42,45,9.75,60.17,1,FALSE
1525,25.42,0.423666667,16.74,39.51219512,10.14,26,38.84,48,5.7,92.54,1,FALSE
1235,20.58,0.343,3.57,10.40816327,8.21,5.55,16.46,39,27.08,82.54,1,TRUE
858,14.3,0.238333333,10.48,43.97202797,5.7,16.28,24.68,0,34.13,58.81,1,TRUE
616,10.27,0.171166667,2.74,16.00778968,4.1,4.26,11.06,14,5.88,30.94,1,FALSE
948,15.8,0.263333333,4.83,18.34177215,6.3,7.5,16.5,19,26.23,61.73,1,TRUE
200,3.33,5.55E-02,1.38,24.86486486,1.33,2.14,6.17,0,6,12.17,1,FALSE
579,9.65,0.160833333,4.62,28.7253886,3.85,7.18,13.73,15,26.63,55.36,1,TRUE
1008,16.8,0.28,3.09,11.03571429,6.7,4.8,14.2,0,13.5,27.7,1,FALSE
624,10.4,0.173333333,4.09,23.59615385,4.15,6.35,13.2,38,5.5,56.7,1,FALSE
479,7.98,0.133,2.96,22.2556391,3.18,4.6,10.48,0,2.25,12.73,1,FALSE
348,5.8,9.67E-02,1.48,15.31034483,2.31,2.3,7.31,0,6,13.31,5,FALSE
809,13.48,0.224666667,3.11,13.84272997,5.38,4.83,12.91,21,6.15,40.06,1,FALSE
768,12.8,0.213333333,4.31,20.203125,5.11,6.7,14.51,17,26.88,58.39,1,TRUE
215,3.58,5.97E-02,1.08,18.10055866,1.43,1.68,5.81,8,33.63,47.44,1,TRUE
821,13.68,0.228,2.95,12.93859649,5.46,4.58,12.74,0,9.75,22.49,6,FALSE
195,3.25,5.42E-02,1.37,25.29230769,1.3,2.13,6.13,9,9.45,24.58,1,FALSE
1206,20.1,0.335,8.87,26.47761194,8.02,13.78,24.5,42,26.92,93.42,1,TRUE
977,16.28,0.271333333,11.81,43.52579853,6.5,18.35,27.55,39,30.45,97,1,TRUE
1032,17.2,0.286666667,6.81,23.75581395,6.86,10.58,20.14,0,6,26.14,1,FALSE
744,12.4,0.206666667,5.01,24.24193548,4.95,7.78,15.43,35,6.25,56.68,1,FALSE
528,8.8,0.146666667,2.43,16.56818182,3.51,3.77,9.98,0,6,15.98,1,FALSE
491,8.18,0.136333333,1.45,10.63569682,3.26,2.25,8.21,0,13.5,21.71,1,FALSE
374,6.23,0.103833333,1.29,12.42375602,2.49,2,7.19,8,26.13,41.32,1,TRUE
